taxonID	vernacularName	language	countryCode	locality	transliteration
11468113	Mimosa	English			
11468113	Lino				
11468113	Tamarindillo				
11468113	Hediondilla				
11468113	Shack-shack				
11468113	Jumbie Bean	English			
11468113	Macata				
11468113	Granadillo Bobo				
11468113	Petai Jawa				
11468113	Petai Belanda				
11468113	Phak Kan Thin				
11468113	Phak Nong Bok				
11468113	Kaset Khok				
11468113	Sato Bao				
11468113	Petai Tiga Bulan				
11468113	Jimbay				
11468113	Cowbush	English			
11468113	Jump-and-go	English			
11468113	Cassie Blanc				
11468113	Graines De Lin				
11468113	Zarcilla				
11468113	Aroma Mansa				
11468113	Aroma Boba				
11468113	Panelo				
11468113	White Popinac				
11468113	Grains de Lin Pays	French			
11468113	Bois-lolo				
11468113	Monval				
11468113	Macata Blanca				
11468113	Tumbarabu				
11468113	Acacie	French			
11468113	Gros-Cassie	French			
11468113	Granolino				
11468113	Granadino				
11468113	Ipil Ipil				
11468113	Leucaena				
11468113	Tchia-tchia Marron				
11468113	Lino Criollo				
11468113	Bois Bourro				
11468113	Barba De Leon				
11468113	Uaxim				
11468113	Aroma Blanca				
11468113	Tantan				
11468113	Tamarin Batard	French			
11468113	Popinac				
11468113	Kra Thin				
11468114	Guaje				
11468114	Guajillo		MX	Mexico	
11468114	Timbre				
11468114	Tze				
11468114	Barba De Chivo				
11468114	Guache				
11468114	Tepeguaje				
11468114	Huaxe				
11468114	Guache De Monte				
11468114	Huash				
11468114	Liliakiwi				
11468114	Thuk				
11468114	Tzuqui				
11468114	Palo Seco				
11468114	Guaje De Monte				
11468118	Romeny		MG	Madagascar	
11468118	Roiky		MG	Madagascar	
11468118	Rakavaka		MG	Madagascar	
11468118	Fihinakamijaja		MG	Madagascar	
11468120	Roy		MG	Madagascar	
11468120	Carbon				
11468120	Una-de-gato	Spanish	MX	Mexico	
11468120	Zarza		096	Central America	
11468120	Dormilona				
11468120	Amourette	French			
11468120	Zamourette				
11468120	Bambuco				
11468120	Espina De Vaca				
11468120	Trupilla				
11468120	Pingahuisacha				
11468120	Rouitibe		MG	Madagascar	
11468120	Carpinchera				
11468120	Roitia		MG	Madagascar	
11468120	Aguiste				
11468120	Arana-de-gato Negro				
11468120	Juqueri				
11468120	Jiguri				
11468120	Jiquiri Grande				
11468120	Dormilona Grande				
11468120	Roui		MG	Madagascar	
11468122	Sensitive Plant	English			
11468122	Zarza		096	Central America	
11468122	Sensitiva				
11468122	Dormideira				
11468122	Dormilona				
11468122	Honte				
11468122	Dormidera				
11468122	Sansib				
11468122	Malicia				
11468122	Pohe H'avare				
11468122	Pope Haavare				
11468122	Herbe Sensible	French			
11468122	Verguenza				
11468122	Mori Vivi				
11468122	Sensitive	English			
11468122	Amboafotsikely		MG	Madagascar	
11468122	Cierrate Puta				
11468122	Vergonzosa				
11468122	Roimena		MG	Madagascar	
11468122	Naupate				
11468122	Cogadrogadro				
11468122	Mouri Leve				
11468122	Sensitive Grass	English			
11468122	Ramirena		MG	Madagascar	
11468122	Feuilles L'Endormi				
11468122	Zarza Dormilona				
11468122	Nidi-kumba	Sinhala			
11468122	Tottal-vadi	Tamil			
11468122	Ramire		MG	Madagascar	
11468122	Rotravahiny		MG	Madagascar	
11468122	Vivi-mori				
11468122	Shame Weed	English			
11468122	Trompe la Mort	French			
11468122	Cierra Tus Puertas				
11468122	Matirosana		MG	Madagascar	
11468122	Maria-feche-a-porta				
11468122	Shame Lady	English			
11468122	Shame Plant				
11468122	Puta Vieja				
11468122	Shame Bush	English			
11468122	Shame Face	English			
11468123	Shiah-Kanta	Hindi	IN	India	
11468124	Paracaatinga				
11468124	Bracaatinga				
11468124	Abaracaatinga				
11468125	Hazofady		MG	Madagascar	
11468125	Aravoka		MG	Madagascar	
11468125	Roileja		MG	Madagascar	
11468125	Roymena		MG	Madagascar	
11468126	Lajalu	Hindi	IN	India	
11468126	Chui-Mui	Hindi	IN	India	
11468126	Anatsiriry		MG	Madagascar	
11468138	Dahoma				
11468138	Agboin				
11468140	Mesquite				
11468140	Algaroba				
11468140	Honey Mesquite	English			
11468141	Screw Bean	English			
11468142	Mesquite				
11468142	Velvet Mesquite				
11468160	Tangan	Hindi	IN	India	
11468160	Jambu	Hindi	IN	India	
11468160	Suria	Hindi	IN	India	
11468160	Ironwood Of Burma	English			
11468160	Pyinkado				
11468161	Red Nongo	English			
11468161	Okuro				
11468162	Sarandi		AR	Argentina	
11468162	Munduruva		BR	Brazil	
11468162	Esponginha		AR	Argentina	
11468164	Powder-puff Tree	English			
11468164	Pompon				
11468164	Bellota				
11468164	Flor De La Cruz				
11468167	Calliandra				
11468167	Salsa		BR	Brazil	
11468167	Pompon de Marin	French			
11468172	Guama				
11468172	Waikey				
11468172	Guabilla				
11468172	Ice Cream Bean	English			
11468172	Inga Macarrao				
11468172	Waupa				
11468172	Pacae Soga				
11468172	Pacae Silvestre				
11468172	Rujino Shimbillo				
11468172	Guaba De Bejuco				
11468172	Guamo Liso				
11468172	Guamo Rabo De Mono				
11468172	Monkey Tail	English			
11468172	Barisa Pacae				
11468172	Estihua Pacae				
11468172	Guaba				
11468172	Inga Vipo				
11468172	Inga De Macaco				
11468174	African Locust Bean	English			
11468175	Kintsakintsa		MG	Madagascar	
11468175	Kintsakintsana		MG	Madagascar	
11468175	Fanamponga		MG	Madagascar	
11468175	Maimbo		MG	Madagascar	
11468175	Fanapogavavy		MG	Madagascar	
11468176	Kiboko				
11468177	Oil Bean Tree	English			
11468177	Owala Oil	English			
11468177	Owala Oil Tree				
11468177	Ugba				
11468177	Congo Acacia	English			
11468179	Una-de-gato	Spanish	MX	Mexico	
11468179	Campeche				
11468179	Espino De Playa				
11468179	Espinuelo				
11468179	Dinde				
11468179	Manca Montero				
11468179	Rolon				
11468179	Cat's Claw	English			
11468179	Kanpes				
11468179	Privet				
11468179	Black Bead	English			
11468179	Bread And Cheese	English			
11468180	Mugavu				
11468181	Volomborona		MG	Madagascar	
11468181	Albizzia				
11468181	Sambalahy		MG	Madagascar	
11468181	Voulouni-bourou		MG	Madagascar	
11468181	Sambalahe		MG	Madagascar	
11468181	Pampena				
11468182	Wienja	Tamil			
11468182	Uyil	Tamil			
11468182	Usil Ujil	Tamil			
11468182	Thuringi	Tamil			
11468182	Oil Cake Tree	English			
11468182	Kaunthia	Hindi	IN	India	
11468182	Seljhari	Hindi	IN	India	
11468187	Carbonero		CO	Colombia	
11468187	Pinon		CO	Colombia	
11468187	Pisquin		CO	Colombia	
11468187	Muche		CO	Colombia	
11468189	Albizi		MG	Madagascar	
11468189	Siran	Hindi	IN	India	
11468189	Bonara Vazaha		MG	Madagascar	
11468191	Awiemfo-Samina				
11468194	Tainakanga		MG	Madagascar	
11468194	White Nongo	English			
11468195	Red Nongo	English			
11468196	Volomborona		MG	Madagascar	
11468196	Sambalahy		MG	Madagascar	
11468196	Red Nongo	English			
11468200	Fany		MG	Madagascar	
11468200	Bonara		MG	Madagascar	
11468200	Vaivai Ni Vavalagi				
11468200	Mara	Sinhala			
11468200	Rain Tree	English			
11468200	Acacia				
11468200	Shack-shack				
11468200	Kona				
11468200	Mata-raton		PA	Panama	
11468200	Vakai	Tamil			
11468200	Suriya Mara	Sinhala			
11468200	Vageri	Tamil			
11468200	Ebano-oriental	English			
11468200	Bois Noir	French			
11468200	Siris	Hindi	IN	India	
11468200	Lengua De Mujer		263	Latin America	
11468200	Woman's Tongue	English			
11468200	Faux Mendoravina		MG	Madagascar	
11468200	Boir Noir	French			
11468200	Siris-tree				
11468200	Bwar Nwar				
11468200	Vieille Fille	French			
11468200	Lebbeck				
11468200	Woman's Tongue Tree	English			
11468200	Baile De Caballero		VE	Venezuela	
11468205	Ceylon Rosewood	English			
11468205	Black Siris	English			
11468205	Kala Siris	Hindi	IN	India	
11468208	Vaivai Ni Vavalagi				
11468208	White Siris	English			
11468208	Tall Albizia	English			
11468208	Safed Siris	Hindi	IN	India	
11468208	Albicia				
11468208	Silver Bark Rain Tree	English			
11468323	Sierra Leone Frankincense	English			
11468323	Frankincense Tree	English			
11468323	Niger Copal Tree	English			
11468325	Yellow Gul-Mohur	English			
11468325	White Gul Mohur	English			
11468325	Vatham-nairaini	Tamil			
11468325	Vatham-rasi	Tamil			
11468325	Creamy Peacock Flower	English			
11468326	Kitsakitsabe		MG	Madagascar	
11468326	Hitsakitsana		MG	Madagascar	
11468326	Ohai				
11468326	Flame Of The Forest	English			
11468326	Flamboyan	French			
11468326	Poinciana				
11468326	Tabachin				
11468326	Pine				
11468326	Flamboyant Tree	English			
11468326	Tsiombivositra		MG	Madagascar	
11468326	Voulatzana				
11468326	Royal Poinciana	English			
11468326	Tanahou		MG	Madagascar	
11468326	Flame Tree	English			
11468326	Alamboronala		MG	Madagascar	
11468326	Hintsakinsa		MG	Madagascar	
11468326	Poo-vahai	Tamil			
11468326	Mayaram	Tamil			
11468326	Fannou		MG	Madagascar	
11468326	Flamboyant	French			
11468326	Flamboyante				
11468326	Gulmohar	Hindi	IN	India	
11468326	Mal-mara	Sinhala			
11468326	Sekoula				
11468326	Mille Fleurs	French			
11468326	Framboyan				
11468326	Tabachin Rojo				
11468326	Sarongadra		MG	Madagascar	
11468326	Flanbwayan				
11468339	Doussie	French			
11468339	Doussie Rouge	French			
11468340	Afzelia				
11468340	Doussie	French			
11468341	Doussie	French			
11468341	Doussie Blanc	French			
11468352	Petirere				
11468357	Gum Copal Tree	English			
11468357	Benin Copal	English			
11468357	Accra Copal	English			
11468357	Faro				
11468358	West African Gum Copal	English			
11468358	African Copaiba Balsam Tree	English			
11468362	Aboranzork				
11468369	Palo Mortero				
11468369	Tipa				
11468369	Tipa Colorada				
11468369	Viraro				
11468369	Tipilla				
11468369	Cocal				
11468369	Guiraro				
11468441	Sabiá				
11468441	Unha De Gata				
11468441	Jupinuan				
11468442	Algarrobo Blanco				
11468443	Red Cedar	English			
11468443	Single Tree	English			
11468443	Howligemara	Tamil			
11468443	Malaikonnai	Tamil			
11468443	Pink Cedar	English			
11468446	Rhodesian Mahogany	English			
11468446	Pod Mahogany	English			
11468446	Mahogany Bean	English			
11468465	Mariposa				
11468465	Guacamaya Americana				
11468465	Kaha-petan	Sinhala	LK	Sri Lanka	
11468465	Gorro De Napoleon				
11468465	Fleur du Sacre-coeur	French			
11468465	Petan	Sinhala			
11468465	Bell Bauhinia	English			
11468465	St. Thomas' Tree	English			
11468465	Kachnar	Hindi	IN	India	
11468465	Yellow Bauhinia	English			
11468465	Flor De Azufre				
11468465	Yellow Butterfly Tree	English			
11468465	Tiruvatti	Tamil			
11468465	Kanchar	Hindi	IN	India	
11468465	Dwarf White Bauhinia	English			
11468465	Tiruvathi	Tamil			
11468465	White Bauhinia	English			
11468465	Kobo-leela	Sinhala	LK	Sri Lanka	
11468467	Bahninia Rouge	French			
11468467	Bois de Boeuf Rouge	French			
11468467	Sabot Boeuf Rouge	French			
11468467	Bauhinia Rouge	French			
11468467	Nasturtium Bauhinia	English			
11468467	Red Butterfly Tree	English			
11468467	Pride Of De Kaap	English			
11468467	Red Bauhinia	English			
11468471	Orchid tree	English			
11468471	Pie De Cabra				
11468471	Butterfly Tree	English			
11468471	Palo De Orquideas				
11468471	Pink Butterfly Tree	English			
11468471	Bauhinia a Fleurs Pourpres	French			
11468471	Khairwal	Hindi	IN	India	
11468471	Purple Bauhinia	English			
11468471	Purple Butterfly Tree	English			
11468472	Ashta	Hindi	IN	India	
11468472	Maila	Sinhala			
11468472	Mayila	Sinhala			
11468472	Atti	Tamil			
11468472	Kachnal	Hindi	IN	India	
11468472	Gurial	Hindi	IN	India	
11468478	Zambezi Redwood	English			
11468478	Rhodesian Teak	English			
11468484	Banaka		MG	Madagascar	
11468484	Hotrombengy		MG	Madagascar	
11468484	Bagnaka		MG	Madagascar	
11468484	Hotronaomby		MG	Madagascar	
11468484	Banakafotsy		MG	Madagascar	
11468484	Kitrombaingy		MG	Madagascar	
11468484	Trokombengy		MG	Madagascar	
11468484	Pink Butterfly Tree	English			
11468484	Vaksotro		MG	Madagascar	
11468484	Zondala		MG	Madagascar	
11468484	Butterfly Flower	English			
11468484	Jerusalem Date	English			
11468484	Kobonila	Sinhala			
11468484	Pine Fua Lola				
11468484	Pine				
11468484	Ontrombengy		MG	Madagascar	
11468484	Kotonomby		MG	Madagascar	
11468487	Afzelia				
11468487	Papao				
11468491	Orchid tree	English			
11468491	Mountain Ebony	English			
11468491	Camel's Foot	English			
11468491	St. Thomas' Tree	English			
11468491	Kachnar	Hindi	IN	India	
11468491	Bois de Boeuf	French			
11468491	Poor Man's Orchid				
11468491	Palo De Orquideas				
11468491	Pata De Rez				
11468491	Sabot Boeuf	French			
11468491	Bauhinia				
11468491	Variegated Bauhinia	English			
11468504	Naga				
11468507	Naga				
11468513	Mariposa				
11468513	Guacamaya Americana				
11468513	Kaha-petan	Sinhala	LK	Sri Lanka	
11468513	Gorro De Napoleon				
11468513	Fleur du Sacre-coeur	French			
11468513	Petan	Sinhala			
11468513	Bell Bauhinia	English			
11468513	St. Thomas' Tree	English			
11468513	Kachnar	Hindi	IN	India	
11468513	Yellow Bauhinia	English			
11468513	Flor De Azufre				
11468513	Yellow Butterfly Tree	English			
11468515	Malu	Sinhala	LK	Sri Lanka	
11468515	Maljan	Hindi	IN	India	
11468515	Mahul	Hindi	IN	India	
11468515	Jallur	Hindi	IN	India	
11468515	Camel's Foot Climber	English			
11468531	Leke				
11468538	Clavellina	Spanish	158	Venezuella	
11468538	Poinciana				
11468538	Guacamaya				
11468538	Petit Flamboyant	French			
11468538	Tabachin				
11468538	Flamboyant Nain	French			
11468538	Peacock Tree	English			
11468538	Macata				
11468538	Barbados Pride	English			
11468538	Tabacin				
11468538	Fisihetau				
11468538	Aigrette	French			
11468538	Zegret				
11468538	Paradise Flower	English			
11468538	Peacock Flower	English			
11468538	Francillade				
11468538	Bird-of-Paradise Flower				
11468538	Pride Of Barbados	English			
11468538	Poincillade				
11468538	Carzazo				
11468544	Carrion Crow Bush	English			
11468544	Dartrier				
11468544	Quatre Epingles	French			
11468544	Catepan				
11468544	Senamukhi	Hindi	IN	India	
11468544	Taratana				
11468544	Candle-bush				
11468544	Casse De Java				
11468544	Katepin				
11468544	Cattiping				
11468544	Candlestick Plant				
11468544	Mocote				
11468544	Soroncontil				
11468544	Guajavo				
11468544	Roman Candle Tree	English			
11468544	Mulamula				
11468544	Golden Candelabra Tree	English			
11468544	Herbe a Dartres	French			
11468544	Flor Del Secreto				
11468544	Tulipan				
11468544	Vilayati-aghatea	Hindi	IN	India	
11468544	Winged Senna	English			
11468544	Epis d'Or	French			
11468544	Ringworm Bush	English			
11468544	Ringworm Plant	English			
11468544	Candlesticks	English			
11468544	Candelabra Bush	English			
11468544	Zerbe St. Christophe				
11468544	Taperiba Guazu				
11468544	Datkapat	Hindi	IN	India	
11468544	Ringworm Cassia	English			
11468544	Fleur a Dartre	French			
11468544	Dartres				
11468544	Fleur St. Christophe	French			
11468544	Guacamaya Francesa				
11468544	Candle Bush	English			
11468544	Talentro				
11468544	Catepen				
11468544	Acapulco				
11468544	Seven Golden Candlesticks	English			
11468544	Dadmurdan	Hindi	IN	India	
11468544	Ringworm Shrub	English			
11468554	Palo De Cruz				
11468554	Ariza				
11468554	Caleno				
11468555	West Indian Mountain Rose	English			
11468555	Scarlet Flame Bean	English			
11468556	Brownea				
11468556	Rose Of Venezuela				
11468561	Samanta				
11468564	Cassie	English			
11468564	Yellow Nicker	English			
11468564	Ojo De Venado				
11468564	Kat-Karanj	Hindi	IN	India	
11468564	Karanju	Hindi	IN	India	
11468564	Cadoque				
11468564	Quinique Jaune				
11468564	Quinique				
11468564	Canique				
11468564	Mate De Costa				
11468564	Mysore Thorn	English			
11468564	Tataramoa				
11468564	Papali				
11468564	Papati				
11468564	Gataran	Hindi	IN	India	
11468564	Anoso				
11468564	Soni				
11468564	Physic Nut	English			
11468564	Gray Nickarnut	English			
11468564	Nickar Bean	English			
11468564	Indian Nut	English			
11468564	Fever Nut	English			
11468564	Cockspur	English			
11468564	Gray Nickel	English			
11468564	Brier				
11468564	Gray Nicker	English			
11468564	Graines Quinique				
11468564	Mate				
11468564	Bonduc				
11468564	Nickernut	English			
11468564	Guilandina Seed	English			
11468564	Cadoc				
11468564	Sea Pearl	English			
11468564	Sea Pod	English			
11468564	Gray Nickerbean	English			
11468564	Vatolalaka		MG	Madagascar	
11468564	Grey Nicker	English			
11468564	Kalu Vavuletiya	Sinhala			
11468564	Kumburu Wel	Sinhala			
11468564	Punaikklaichchi	Tamil			
11468564	Wael Kumburu	Sinhala			
11468564	Sappan Liane				
11468565	Nacascolo				
11468565	Divi-Divi				
11468565	Dividivi				
11468565	Nacascolote				
11468565	Cascalote				
11468565	Guaracabuya				
11468565	American Sumac	English			
11468567	Cassie	English			
11468567	Tsiafakomby		MG	Madagascar	
11468567	Sappan				
11468567	Bois Sappan	French			
11468567	Zarza De Cercas				
11468567	Liane Sappan				
11468567	Wait-a-bit				
11468567	Canieroc				
11468567	Roinombilahy		MG	Madagascar	
11468567	Arrete-boeuf	French			
11468567	Tsifakombilahy		MG	Madagascar	
11468567	Mauritius Thorn	English			
11468567	Kander	Urdu			
11468567	Relan	Urdu			
11468567	Roimainty		MG	Madagascar	
11468567	Sappan Lian				
11468567	Mysore Thorn	English			
11468568	Vakeri-Mul	Hindi	IN	India	
11468572	Sambalahiravina		MG	Madagascar	
11468572	Rahino		MG	Madagascar	
11468575	Tsibiliim				
11468575	Hierba Del Potro				
11468575	Mexican Caesalpinia	English			
11468575	Hojasen				
11468578	Brazilwood	English			
11468578	Patang	Hindi	IN	India	
11468578	Sappanwood	English			
11468578	Sappan Wood Tree	English			
11468578	Sappan				
11468578	Bois Sappan	French			
11468578	Gango				
11468578	Pattangi	Sinhala	LK	Sri Lanka	
11468578	Bakam	Hindi	IN	India	
11468582	Banar	Hindi	IN	India	
11468582	Chimar	Hindi	IN	India	
11468582	Chaksu	Hindi	IN	India	
11468582	Chiksi	Hindi	IN	India	
11468583	Tsiambaravatsy		MG	Madagascar	
11468584	Pink Shower	English			
11468587	Yellow Candle Wood	English			
11468590	Rata Tora	Sinhala	LK	Sri Lanka	
11468590	At Tora	Sinhala	LK	Sri Lanka	
11468592	Cassie	English			
11468592	Canafistula				
11468592	Golden Rain	English			
11468592	Casse				
11468592	Golden Shower	English			
11468592	Casse Espagnole				
11468592	Chacara				
11468592	Guayaba Cimarrona				
11468592	Baton Casse				
11468592	Cassia-Stick Tree				
11468592	Cassia Stick Tree	English			
11468592	Pudding-pipe Tree	English			
11468592	Purging Fistula	English			
11468592	Bandarlauri	Hindi	IN	India	
11468592	Canafistol				
11468592	Kaisai				
11468592	Canafistola				
11468592	Butor				
11468592	Casse Medicinale				
11468592	Aehaela-gaha	Sinhala	LK	Sri Lanka	
11468592	Ahalla-gass	Sinhala	LK	Sri Lanka	
11468592	Casse-habitant	English			
11468592	Canefice				
11468592	Indian Laburnum	English			
11468592	Caneficier				
11468592	Rohrenkassie	German			
11468592	Purging Cassia	English			
11468592	La Casse	French			
11468592	Girimaloah	Hindi	IN	India	
11468592	Canafistula Mansa				
11468592	Kas				
11468592	Amaltas	Hindi	IN	India	
11468592	Ekela	Sinhala	LK	Sri Lanka	
11468594	Viche				
11468594	Pico De Pajaro				
11468594	Aytera Cimarrona				
11468594	Stinking Cassia	English			
11468594	Frijolillo De Monte				
11468594	Erva De Bicho				
11468594	Taperigua				
11468594	Disiplinilla				
11468594	Zalche				
11468594	Mano De Muerto				
11468595	Italjanskaya Senna	Russian	RU	Russia	
11468595	Italian Senna	English			
11468595	Chotatarado	Hindi	IN	India	
11468599	Katsakatsa		MG	Madagascar	
11468599	Frijolillo				
11468599	Styptic Weed	English			
11468599	Coffeeweed	English			
11468599	Hediondilla				
11468599	Pois Piante	French			
11468599	Foetid Cassia	English			
11468599	Brusca				
11468599	Fedegoso				
11468599	Fedegosa				
11468599	Brusca Hembra				
11468599	Coffee Weed				
11468599	Retamilla				
11468599	Cornezuelo				
11468599	Bicho				
11468599	Pois Puant	French			
11468599	Cafe Negre				
11468599	Pois Piante Noir	French			
11468599	Pois Puant Noir	French			
11468599	Martinica				
11468599	Negro Coffee	English			
11468599	Stinking Weed	English			
11468599	Mamuri				
11468599	Fedegoso-verdadeiro				
11468599	Mata Patinho				
11468599	Arsenic Bean	English			
11468599	Casse Puante				
11468599	Souveraine				
11468599	Maimbobe		MG	Madagascar	
11468599	Gros Indigo Sauvage	French			
11468599	Kaspyant				
11468599	Dandelion				
11468599	Cafe De Bonpland				
11468599	Taperiba				
11468599	Coffee Senna	English			
11468599	Rubbish Cassia	English			
11468599	Brusca Macho				
11468599	Peni-tora	Sinhala	LK	Sri Lanka	
11468599	Kasondi	Hindi	IN	India	
11468599	Cafeton				
11468599	Cafe De Campo				
11468599	Casse Fetide				
11468599	Mata Pasta				
11468599	Tsitsorinangatra		MG	Madagascar	
11468599	Gros Indigo a Fleurs Jaunes	French			
11468599	Potra				
11468599	Chilinchile				
11468599	Taratucu				
11468599	Paramarioba				
11468599	Cafetillo				
11468600	Casse Liane	French			
11468601	Retama Prieta				
11468603	Red Indian Laburnum	English			
11468603	Red Cassia	English			
11468604	Sene				
11468604	Sen	Hindi	IN	India	
11468604	Indian Senna	English			
11468604	Tinnevelly Senna	English			
11468604	Alexandrian Senna	English			
11468604	Sene Grandes Feuilles	French			
11468604	Senna-i-Makki	Urdu			
11468604	Senna				
11468604	Kassiya Ostrolistnaya	Russian	RU	Russia	
11468604	Sana	Hindi	IN	India	
11468604	True Senna	English			
11468604	Sen De Espana				
11468604	Afrikanskaya Senna	Russian	RU	Russia	
11468604	Hindisana	Hindi	IN	India	
11468604	Bombay Senna	English			
11468604	Bhuikhakhasa	Hindi	IN	India	
11468605	Amarillo				
11468605	Flamboyan	French			
11468605	Jahor				
11468605	Vakai	Tamil			
11468605	Manga Konnei	Tamil			
11468605	Kassod Tree	English			
11468605	Iron Wood Tree	English			
11468605	Wa	Sinhala	LK	Sri Lanka	
11468605	Siamese Senna	English			
11468605	Aramana	Sinhala	LK	Sri Lanka	
11468608	Frijolillo				
11468608	Wild Senna	English			
11468608	Retama				
11468608	Laburnum				
11468608	Brusca				
11468608	Hill Senna	English			
11468608	Tsotsorinangatra		MG	Madagascar	
11468608	Voandranomainty		MG	Madagascar	
11468608	Winivinikau				
11468608	Yellow Shower	English			
11468608	Hedionda Macho				
11468608	Arsenic Bush				
11468608	Dooley Weed				
11468608	Smooth Senna	English			
11468608	Moco				
11468610	Canafistula				
11468610	Casse				
11468610	Pink Shower	English			
11468610	Casse Espagnole				
11468610	Horse Cassia	English			
11468610	Canandonga De Masa				
11468610	Geneuna				
11468610	Canaflote				
11468610	Capote				
11468610	Sandal				
11468610	Caramano				
11468610	Canafistula De Castilla				
11468610	Stinking Toe	English			
11468610	Liquorice Tree	English			
11468610	Carao				
11468610	Caragua				
11468610	Brazilian Cassia	English			
11468610	Canafistola Cimarrona				
11468610	Marimari Preto				
11468610	Chacara				
11468610	Guayaba Cimarrona				
11468610	Baton Casse				
11468610	Coral Shower	English			
11468610	Pink Coral Shower	English			
11468610	Canandonga				
11468610	Canafistula Cimarrona				
11468610	Cassie Grandis				
11468610	Marimari Grande				
11468611	Pink Shower	English			
11468611	Pink And White Shower	English			
11468611	Cassie a Fleurs Roses	French			
11468611	Pink Cassia	English			
11468613	Cachimbo				
11468613	Angico Branco	Portuguese	BR	Brazil	
11468613	Marupa	Spanish			
11468613	Guajillo		MX	Mexico	
11468613	Camunze	Portuguese	BR	Brazil	
11468613	Dormilon		096	Central America	
11468613	Una De Gato				
11468613	Chipilin				
11468613	Marimari				
11468613	Guaje Cachimbo				
11468613	Leafy Cassia	English			
11468613	Jarupari				
11468613	Cassie Jaune	French			
11468613	Picho Guacamayo				
11468613	Quillocaspi				
11468613	Sabueira				
11468613	Dormilon Blanco				
11468613	Hormiguerilla				
11468613	Quillosisa				
11468613	Farinha Senca				
11468613	Arrepillo				
11468613	Amarellinho				
11468613	Alleluia				
11468615	Coffeeweed	English			
11468615	Hediondilla				
11468615	Brusca Cimarrona				
11468615	Akondrondolo		MG	Madagascar	
11468615	Pistache Marron	French			
11468615	Chakwar	Hindi	IN	India	
11468615	Sicklepod	English			
11468615	Matapasto				
11468615	Charamazca				
11468615	Fedegoso				
11468615	Fedegosa				
11468615	Brusca Hembra				
11468615	Dormidera				
11468615	Coffee Weed				
11468615	Low Senna	English			
11468615	Taperiva				
11468616	Kelymanzakalanitra		MG	Madagascar	
11468617	Burmese Pink Cassia	English			
11468617	Burmese Cassia	English			
11468620	African Laburnum	English			
11468621	Chakwar	Hindi	IN	India	
11468621	Bas-ki-kasunda	Hindi	IN	India	
11468621	Kasaunda	Hindi	IN	India	
11468621	Kasundari	Hindi	IN	India	
11468621	Uru-tora	Sinhala			
11468621	Brusca				
11468621	Sene Zombi				
11468621	Ponaverai	Tamil			
11468621	Banar	Hindi	IN	India	
11468621	Kasondi Senna				
11468621	Takarai	Tamil			
11468621	Pepper-leaved Senna	English			
11468622	Frijolillo				
11468622	Tarantan				
11468622	Canafistola Macho				
11468622	Kaha-Kona	Sinhala	LK	Sri Lanka	
11468622	Yuto				
11468622	Chiquichique				
11468622	Canchin				
11468622	Golden Shower	English			
11468622	Munjal-kona	Tamil			
11468622	Candelilla				
11468622	Candelillo				
11468622	Bruscon				
11468622	Carnaval				
11468622	Vasito Sucio				
11468622	Ramo				
11468622	Flor De Todos Los Santos				
11468622	Flor De Los Muertos				
11468622	Velero				
11468623	Buttercup Bush	English			
11468624	Sickle Senna	English			
11468624	Tsimatihariva		MG	Madagascar	
11468624	Panevar	Hindi	IN	India	
11468624	Peti-Tora	Sinhala	LK	Sri Lanka	
11468624	Casse Puante Petit Espece	French			
11468624	Chakwar	Hindi	IN	India	
11468624	Kassiya Tora	Russian	RU	Russia	
11468624	Senna Tora	Russian	RU	Russia	
11468624	Chakunda	Hindi	IN	India	
11468624	Thal-ka-rdo-rdze	Tibetan	087	Tibet, China	
11468624	Pawad	Hindi	IN	India	
11468624	Pawar	Hindi	IN	India	
11468624	Velonkariva		MG	Madagascar	
11468624	Vaddutatakarai	Tamil			
11468624	Casse Puante Petite Espece	French			
11468624	Foetid Cassia	English			
11468624	Chakavat	Hindi	IN	India	
11468627	Mopane				
11468627	Mupane				
11468627	Mupani				
11468627	Turpentine Tree	English			
11468627	Butterfly Tree	English			
11468629	Andem Evine				
11468630	Copaiba Balsam	English			
11468630	Balsam Copaiba	English			
11468630	Copaiba				
11468630	Amacey				
11468630	Copaiva				
11468630	Jesuit's Balsam	English			
11468630	Maracaibo Balsam	English			
11468630	Para Balsam	English			
11468630	Copahu Balsam	English			
11468634	Limestone Cassia	English			
11468635	Locust Tree	English			
11468635	Caroubier				
11468635	Locust Bean	English			
11468635	Carob Tree	English			
11468635	Tzeratoniya Struchkovaya	Russian	RU	Russia	
11468635	Algaroba				
11468635	Tzaregradskie Rozhki	Russian	RU	Russia	
11468635	St.John's Bread	English			
11468635	St. John's Bread	English			
11468635	Rozhkovoe Derevo	Russian	RU	Russia	
11468635	Carob				
11468638	Yeheb				
11468638	Jicib				
11468638	Ye'eb				
11468650	African Pine	English			
11468651	Uganda Ironwood	English			
11468672	Ananta				
11468672	Apome				
11468674	Nam Nam				
11468674	Nam-Nam	Sinhala			
11468694	West African Velvet Tamarind	English			
11468712	Omvong				
11468719	Toubaouate				
11468722	Broutou				
11468722	Bondu				
11468723	African Satinwood	English			
11468723	Movingui				
11468723	Ayan				
11468723	Bonsamdua				
11468723	Yellow Satinwood	English			
11468744	Honey Locust	English			
11468744	Algarroba Turca				
11468744	Gleditschie	German	DE	Germany	
11468744	Fevier Epineux	French	FR	France	
